y;message
0;YALL ACTIN LIKE PUT THIS ON HERE HAHA NIGGAS SOUND MAD CAUSE THEY KNEW ABOUT IT YEARS AGO BUT NEVER THOUGHT TO MAKE VIDEO FOR IT DONT BE MAD AT ME MAN THERE IS SOMETHING BEHIND THIS SIGIL CODE BUT YALL TO STUPID TO SEE AND READ STICK WATCHIN MUSIC VIDEOS ALL YOUR LIFE AND TALKING ABOUT PEOPLE SEEMS LIKE ALOT OF YALL GOOD AT THAT 
0;damn chamillionaire must be ashamed of himself fuckin with some RAT ass mud shark talkin about cops and shit hahaha you mad as hell take the insult joke on the chin and keep it movin haha you tryn to sit here and argue and act tough till you realize how close my peoples actual are you were hoping for an across the country nigga huh hahaha keep it movin mool lover 
0;guessing English is not your first language He was being sarcastic 
0;Emontional restitution sounds like you tried to cash in but failed 
1;Eat shit and die Andrew 
0;Phil winning the Open can be that hard tiger has smiley of em and you know he is just another golfer 
1;YOU filthy ignorant cock sucker stankin ass whore should leave while you still ahead before someone stick dick in your mouth to make shut up 
1;LMAO You are another clueless moron only liberal women are kept they have the masters 
0;You are unemployed and on welfare 
1;Brian don know why you are getting at kelly for He his more successful and widely recognized as the most successful act the KING of Brian seriously should get life cos his pathetic diss won take string of hair out of KELLZ he is stronger than your weak pathetic ass FOOL 
1;God you re as bad of an hole and FUD spreader as the person you are responding to 
0;Oh girl you got dem shoes 
1;What dumbgeister it is for FAILURE all your distorted life if lies 
0;we agree to disagree when someone wants to double tap me like your little buddy don take it lightly it direct threat thank you for your service now will continue mine getting Obama removed from office 
0;ho mal ho kondome 
1;We already have gazillion laws on the books to protect consumers What Obama and the Democrats want is to protect consumers from stupid choices and the consumer own ignorance There is comedic routine out by Ron White appropriately titled You Can Fix Stupid and that applies to many consumers nowadays We could not enact enough laws to protect the consumer who assumes that on monthly income of he can afford monthly mortgage of plus food utilities etc Just like the poor are ALWAYS with us so are the less intelligent 
1;Made Joke Joke you did not get pun on color if you will You need to Relax Look at my Pic white guy calling white coaches dumb If you cant get that then you must be 
0;You would be gorg 
0;Mr Cagape the things you ve listed are true but only the tip of an iceberg ve been in Hong Kong for two years now and the longer stay here the more hate this place It horribly crowded which leads to plenty of rude people and deathly polluted air It ridiculously expensive and even so the nicer and expensive restaurants are always booked out and the services are shit It superficial if you are or want to be nice person you will always get taken advantage of unless you dress in such way that says rich on your forehead Even if you are rich like some of the Chinese mainlanders that rush into the city for weekend shopping spree you will still get treated like shit don get why people love Hong Kong so much It may look civil on the outside but on the inside it rotten to the core It just capitalism you may say but don see it in the US and don even see it in China mainland which contrary to what they argue is very much capitalist Living here doesn make me rich it makes me pull OT everyday put up with selfish rude people everywhere and pay ridiculously high rent for tiny apartment every month If live here for another two years will become so bitter that might just fit in 
